student_id,student_name,department,year,section,subject,date,period,status
STU0082,Lakshmi Sundaram,MECH,4,B,Thermodynamics,2026-05-24,1,Present
STU0082,Lakshmi Sundaram,MECH,4,B,Machine Design,2026-06-08,3,Present
STU0082,Lakshmi Sundaram,MECH,4,B,Fluid Mechanics,2026-03-02,6,Absent
STU0082,Lakshmi Sundaram,MECH,4,B,Thermodynamics,2026-05-09,5,Present
STU0082,Lakshmi Sundaram,MECH,4,B,Fluid Mechanics,2026-03-02,5,Present
STU0082,Lakshmi Sundaram,MECH,4,B,Machine Design,2026-03-15,1,Absent
STU0082,Lakshmi Sundaram,MECH,4,B,Machine Design,2026-04-26,5,Present
STU0082,Lakshmi Sundaram,MECH,4,B,Fluid Mechanics,2026-05-09,6,Absent
STU0082,Lakshmi Sundaram,MECH,4,B,Fluid Mechanics,2026-01-12,2,Present
STU0083,Priya Krishnan,EEE,4,B,Electrical Machines,2026-04-14,1,Present
STU0083,Priya Krishnan,EEE,4,B,Power Systems,2026-04-01,5,Present
STU0083,Priya Krishnan,EEE,4,B,Power Systems,2026-06-25,-1,Absent
STU0083,Priya Krishnan,EEE,4,B,Electrical Machines,2026-06-27,5,Present
STU0083,Priya Krishnan,EEE,4,B,Electrical Machines,2026-04-18,2,Present
STU0083,Priya Krishnan,EEE,4,B,Power Systems,2026-02-16,-1,Present
STU0083,Priya Krishnan,EEE,4,B,Control Systems,2026-05-04,6,Present
STU0083,Priya Krishnan,EEE,4,B,Control Systems,2026-02-06,2,Present
STU0083,Priya Krishnan,EEE,4,B,Power Systems,2026-06-13,8,Present
STU0083,Priya Krishnan,EEE,4,B,Electrical Machines,2026-05-21,-1,Unknown
STU0083,Priya Krishnan,EEE,4,B,Control Systems,2026-01-11,4,Late
STU0083,Priya Krishnan,EEE,4,B,Control Systems,2026-04-15,4,Present
STU0083,Priya Krishnan,EEE,4,B,Electrical Machines,2026-06-05,-1,Present
STU0084,Keerthi Balan,IT,1,A,Cloud Computing,2026-05-29,4,Absent
STU0084,Keerthi Balan,IT,1,A,Cloud Computing,2026-06-23,2,Late
STU0084,Keerthi Balan,IT,1,A,Cloud Computing,2026-01-11,6,Present
STU0084,Keerthi Balan,IT,1,A,Cloud Computing,2026-01-26,6,Present
STU0084,Keerthi Balan,IT,1,A,Cloud Computing,2026-06-18,8,Present
STU0084,Keerthi Balan,IT,1,A,Web Technology,2026-04-24,3,Present
STU0084,Keerthi Balan,IT,1,A,Web Technology,2026-02-08,4,Absent
STU0085,Rahul Balan,MECH,2,A,Thermodynamics,2026-05-03,4,Present
STU0085,Rahul Balan,MECH,2,A,Machine Design,2026-02-20,2,Present
STU0085,Rahul Balan,MECH,2,A,Fluid Mechanics,2026-01-17,3,Absent
STU0085,Rahul Balan,MECH,2,A,Machine Design,2026-03-12,1,Present
STU0085,Rahul Balan,MECH,2,A,Machine Design,2026-04-12,6,Absent
STU0085,Rahul Balan,MECH,2,A,Machine Design,2026-03-29,1,Present
STU0085,Rahul Balan,MECH,2,A,Machine Design,2026-02-28,6,Present
STU0085,Rahul Balan,MECH,2,A,Fluid Mechanics,2026-05-01,8,Present
STU0085,Rahul Balan,MECH,2,A,Machine Design,2026-03-29,5,Present
STU0086,Anitha Rao,CSE,1,C,DBMS,2026-04-01,8,Present
STU0086,Anitha Rao,CSE,1,C,Computer Networks,2026-04-12,1,Absent
STU0087,Anitha Rao,ECE,4,B,Signals & Systems,2026-03-17,3,Present
STU0087,Anitha Rao,ECE,4,B,Digital Electronics,2026-04-22,2,Absent
STU0087,Anitha Rao,ECE,4,B,Digital Electronics,2026-03-10,6,Unknown
STU0087,Anitha Rao,ECE,4,B,VLSI Design,2026-01-25,5,Present
STU0087,Anitha Rao,ECE,4,B,VLSI Design,2026-05-05,7,Present
STU0087,Anitha Rao,ECE,4,B,Digital Electronics,2026-01-09,7,Present
STU0087,Anitha Rao,ECE,4,B,VLSI Design,2026-05-23,2,Present
STU0087,Anitha Rao,ECE,4,B,Digital Electronics,2026-01-18,4,Present
STU0087,Anitha Rao,ECE,4,B,Digital Electronics,2026-04-04,2,Present
STU0087,Anitha Rao,ECE,4,B,Unknown,2026-03-03,6,Present
STU0087,Anitha Rao,ECE,4,B,Signals & Systems,2026-06-20,7,Unknown
STU0087,Anitha Rao,ECE,4,B,Digital Electronics,2026-01-22,4,Present
STU0087,Anitha Rao,ECE,4,B,Signals & Systems,2026-06-20,4,Unknown
STU0087,Anitha Rao,ECE,4,B,Digital Electronics,2026-01-15,5,Present
STU0087,Anitha Rao,ECE,4,B,Signals & Systems,2026-01-12,7,Present
STU0087,Anitha Rao,ECE,4,B,Signals & Systems,2026-03-09,5,Present
STU0088,Anitha Raj,CIVIL,4,C,Structural Analysis,2026-02-25,8,Present
STU0088,Anitha Raj,CIVIL,4,C,Structural Analysis,2026-01-10,4,Present
STU0088,Anitha Raj,CIVIL,4,C,Surveying,2026-06-13,-1,Present
STU0088,Anitha Raj,CIVIL,4,C,Geotechnical Engg,2026-02-13,5,Present
STU0088,Anitha Raj,CIVIL,4,C,Structural Analysis,2026-03-07,7,Absent
STU0088,Anitha Raj,CIVIL,4,C,Surveying,2026-02-06,6,Present
STU0088,Anitha Raj,CIVIL,4,C,Geotechnical Engg,2026-05-06,7,Present
STU0088,Anitha Raj,CIVIL,4,C,Structural Analysis,2026-06-25,1,Present
STU0089,Bala Nair,CIVIL,1,B,Surveying,2026-02-03,1,Absent
STU0089,Bala Nair,CIVIL,1,B,Geotechnical Engg,2026-05-29,5,Late
STU0089,Bala Nair,CIVIL,1,B,Unknown,2026-03-01,1,Present
STU0089,Bala Nair,CIVIL,1,B,Unknown,2026-05-04,3,Absent
STU0089,Bala Nair,CIVIL,1,B,Structural Analysis,2026-03-11,2,Present
STU0089,Bala Nair,CIVIL,1,B,Surveying,2026-04-09,2,Present
STU0090,Sneha Rao,MECH,2,B,Fluid Mechanics,2026-02-16,4,Present
STU0090,Sneha Rao,MECH,2,B,Fluid Mechanics,2026-06-09,3,Present
STU0090,Sneha Rao,MECH,2,B,Thermodynamics,2026-06-09,5,Unknown
STU0090,Sneha Rao,MECH,2,B,Fluid Mechanics,2026-02-03,8,Absent
STU0090,Sneha Rao,MECH,2,B,Fluid Mechanics,2026-02-15,1,Present
STU0090,Sneha Rao,MECH,2,B,Fluid Mechanics,2026-03-25,5,Absent
STU0090,Sneha Rao,MECH,2,B,Fluid Mechanics,2026-02-01,1,Present
STU0091,Karthik Pillai,CIVIL,3,A,Geotechnical Engg,2026-06-02,-1,Late
STU0091,Karthik Pillai,CIVIL,3,A,Structural Analysis,2026-01-11,1,Present
STU0091,Karthik Pillai,CIVIL,3,A,Geotechnical Engg,2026-03-25,7,Absent
STU0091,Karthik Pillai,CIVIL,3,A,Surveying,2026-06-01,2,Present
STU0091,Karthik Pillai,CIVIL,3,A,Geotechnical Engg,2026-06-27,5,Absent
STU0091,Karthik Pillai,CIVIL,3,A,Surveying,2026-04-11,5,Present
STU0092,Keerthi Balan,MECH,3,C,Fluid Mechanics,2026-04-16,5,Late
STU0092,Keerthi Balan,MECH,3,C,Thermodynamics,2026-02-24,6,Present
STU0092,Keerthi Balan,MECH,3,C,Machine Design,2026-01-24,6,Present
STU0092,Keerthi Balan,MECH,3,C,Thermodynamics,2026-06-05,-1,Present
STU0092,Keerthi Balan,MECH,3,C,Machine Design,2026-06-30,5,Present
STU0092,Keerthi Balan,MECH,3,C,Machine Design,2026-06-14,4,Present
STU0092,Keerthi Balan,MECH,3,C,Fluid Mechanics,2026-03-08,5,Present
STU0092,Keerthi Balan,MECH,3,C,Machine Design,2026-01-31,7,Absent
STU0092,Keerthi Balan,MECH,3,C,Thermodynamics,2026-03-23,-1,Present
STU0092,Keerthi Balan,MECH,3,C,Thermodynamics,2026-06-29,8,Present
STU0092,Keerthi Balan,MECH,3,C,Machine Design,2026-06-07,2,On Duty
STU0092,Keerthi Balan,MECH,3,C,Thermodynamics,2026-02-04,6,Absent
STU0092,Keerthi Balan,MECH,3,C,Thermodynamics,2026-05-29,3,Present
STU0092,Keerthi Balan,MECH,3,C,Machine Design,2026-01-15,2,Present
STU0093,Anitha Raj,EEE,3,A,Power Systems,2026-04-03,1,Present
STU0093,Anitha Raj,EEE,3,A,Control Systems,2026-05-21,7,Present
STU0093,Anitha Raj,EEE,3,A,Electrical Machines,2026-04-24,4,Present
STU0093,Anitha Raj,EEE,3,A,Unknown,2026-06-23,2,Late
STU0093,Anitha Raj,EEE,3,A,Electrical Machines,2026-04-09,2,Absent
STU0093,Anitha Raj,EEE,3,A,Electrical Machines,2026-01-22,1,Present
STU0093,Anitha Raj,EEE,3,A,Power Systems,2026-05-14,6,Absent
STU0093,Anitha Raj,EEE,3,A,Electrical Machines,2026-06-19,5,Absent
STU0093,Anitha Raj,EEE,3,A,Control Systems,2026-04-02,2,Present
STU0094,Kavya Sekar,IT,1,A,Web Technology,2026-01-08,2,Present
STU0094,Kavya Sekar,IT,1,A,Cloud Computing,2026-04-22,1,Present
STU0094,Kavya Sekar,IT,1,A,Software Engineering,2026-05-10,8,Present
STU0094,Kavya Sekar,IT,1,A,Web Technology,2026-02-01,2,Absent
STU0094,Kavya Sekar,IT,1,A,Software Engineering,2026-04-25,8,Absent
STU0095,Aravind Nair,EEE,3,B,Power Systems,2026-04-07,7,Present
STU0095,Aravind Nair,EEE,3,B,Electrical Machines,2026-06-16,7,Present
STU0095,Aravind Nair,EEE,3,B,Electrical Machines,2026-05-02,4,Absent
STU0095,Aravind Nair,EEE,3,B,Control Systems,2026-02-13,5,Present
STU0095,Aravind Nair,EEE,3,B,Power Systems,2026-04-26,1,Present
STU0095,Aravind Nair,EEE,3,B,Electrical Machines,2026-02-19,2,Absent
STU0095,Aravind Nair,EEE,3,B,Control Systems,2026-05-18,8,Present
STU0095,Aravind Nair,EEE,3,B,Electrical Machines,2026-06-20,2,Present
STU0095,Aravind Nair,EEE,3,B,Power Systems,2026-03-15,2,Present
STU0095,Aravind Nair,EEE,3,B,Control Systems,2026-06-11,6,Present
STU0095,Aravind Nair,EEE,3,B,Electrical Machines,2026-05-22,2,Present
STU0095,Aravind Nair,EEE,3,B,Control Systems,2026-05-08,3,Present
STU0095,Aravind Nair,EEE,3,B,Electrical Machines,2026-05-04,8,Absent
STU0096,Suresh Reddy,ECE,3,C,VLSI Design,2026-04-26,4,Present
STU0096,Suresh Reddy,ECE,3,C,Signals & Systems,2026-06-05,1,Present
STU0097,Sneha Sundaram,IT,2,C,Cloud Computing,2026-03-14,5,Unknown
STU0097,Sneha Sundaram,IT,2,C,Cloud Computing,2026-03-28,1,Present
STU0097,Sneha Sundaram,IT,2,C,Cloud Computing,2026-03-08,3,Present
STU0097,Sneha Sundaram,IT,2,C,Web Technology,2026-01-27,7,Present
STU0097,Sneha Sundaram,IT,2,C,Software Engineering,2026-03-17,5,Present
STU0097,Sneha Sundaram,IT,2,C,Software Engineering,2026-04-30,5,Present
STU0097,Sneha Sundaram,IT,2,C,Software Engineering,2026-03-08,3,Present
STU0098,Anu Rao,EEE,3,A,Power Systems,2026-05-03,3,Present
STU0098,Anu Rao,EEE,3,A,Power Systems,2026-05-30,8,Present
STU0098,Anu Rao,EEE,3,A,Electrical Machines,2026-06-10,8,Present
STU0098,Anu Rao,EEE,3,A,Power Systems,2026-06-25,2,Present
STU0098,Anu Rao,EEE,3,A,Electrical Machines,2026-04-12,1,Present
STU0098,Anu Rao,EEE,3,A,Electrical Machines,2026-04-01,5,Present
STU0098,Anu Rao,EEE,3,A,Power Systems,2026-01-12,7,Present
STU0099,Sneha Balan,MECH,1,A,Fluid Mechanics,2026-05-11,4,Present
STU0099,Sneha Balan,MECH,1,A,Fluid Mechanics,2026-03-29,7,Present
STU0099,Sneha Balan,MECH,1,A,Fluid Mechanics,2026-02-20,4,Absent
STU0099,Sneha Balan,MECH,1,A,Thermodynamics,2026-05-09,1,Present
STU0099,Sneha Balan,MECH,1,A,Fluid Mechanics,2026-02-28,1,Present
STU0099,Sneha Balan,MECH,1,A,Fluid Mechanics,2026-04-05,7,Present
STU0099,Sneha Balan,MECH,1,A,Machine Design,2026-03-12,1,Unknown
STU0099,Sneha Balan,MECH,1,A,Machine Design,2026-04-02,2,Present
STU0099,Sneha Balan,MECH,1,A,Fluid Mechanics,2026-03-17,4,Absent
STU0099,Sneha Balan,MECH,1,A,Machine Design,2026-06-06,3,On Duty
STU0100,Vikram Balan,MECH,3,B,Thermodynamics,2026-03-16,4,Present
STU0100,Vikram Balan,MECH,3,B,Machine Design,2026-05-27,5,Present
STU0100,Vikram Balan,MECH,3,B,Thermodynamics,2026-01-07,1,Present
STU0100,Vikram Balan,MECH,3,B,Thermodynamics,2026-05-17,6,Present
STU0100,Vikram Balan,MECH,3,B,Fluid Mechanics,2026-02-22,6,Present
STU0100,Vikram Balan,MECH,3,B,Machine Design,2026-01-26,2,Late
STU0100,Vikram Balan,MECH,3,B,Fluid Mechanics,2026-03-07,5,Present
STU0100,Vikram Balan,MECH,3,B,Machine Design,2026-04-19,-1,Present
STU0100,Vikram Balan,MECH,3,B,Thermodynamics,2026-05-10,4,Late
STU0100,Vikram Balan,MECH,3,B,Thermodynamics,2026-05-27,4,Present
STU0100,Vikram Balan,MECH,3,B,Unknown,2026-03-07,5,Present
STU0100,Vikram Balan,MECH,3,B,Fluid Mechanics,2026-06-30,6,Present
STU0101,Sneha Rao,ECE,3,A,VLSI Design,2026-05-06,3,Present
STU0101,Sneha Rao,ECE,3,A,Digital Electronics,2026-06-19,7,Present
STU0101,Sneha Rao,ECE,3,A,Signals & Systems,2026-05-10,4,Absent
STU0101,Sneha Rao,ECE,3,A,Digital Electronics,2026-04-29,8,Absent
STU0101,Sneha Rao,ECE,3,A,Signals & Systems,2026-01-09,5,Absent
STU0101,Sneha Rao,ECE,3,A,Signals & Systems,2026-01-28,1,Absent
STU0101,Sneha Rao,ECE,3,A,Digital Electronics,2026-03-21,6,Present
STU0101,Sneha Rao,ECE,3,A,VLSI Design,2026-03-02,4,Present
STU0101,Sneha Rao,ECE,3,A,VLSI Design,2026-04-18,1,Absent
STU0101,Sneha Rao,ECE,3,A,Digital Electronics,2026-03-08,8,Present
STU0102,Swathi Krishnan,ECE,1,A,Signals & Systems,2026-03-24,4,On Duty
STU0102,Swathi Krishnan,ECE,1,A,VLSI Design,2026-06-23,4,Present
STU0102,Swathi Krishnan,ECE,1,A,Digital Electronics,2026-06-02,8,Present
STU0102,Swathi Krishnan,ECE,1,A,Signals & Systems,2026-04-09,5,Present
STU0102,Swathi Krishnan,ECE,1,A,VLSI Design,2026-05-06,3,Absent
STU0102,Swathi Krishnan,ECE,1,A,Digital Electronics,2026-05-26,6,Present
STU0102,Swathi Krishnan,ECE,1,A,Digital Electronics,2026-05-20,7,Absent
STU0102,Swathi Krishnan,ECE,1,A,VLSI Design,2026-04-03,1,Absent
STU0103,Kavya Reddy,IT,1,B,Software Engineering,2026-04-23,8,Present
STU0103,Kavya Reddy,IT,1,B,Software Engineering,2026-05-25,8,On Duty
STU0103,Kavya Reddy,IT,1,B,Software Engineering,2026-03-30,5,Absent
STU0103,Kavya Reddy,IT,1,B,Software Engineering,2026-04-05,6,Present
STU0103,Kavya Reddy,IT,1,B,Software Engineering,2026-05-01,6,Present
STU0104,Ramya Reddy,CIVIL,4,A,Surveying,2026-03-15,1,Present
STU0104,Ramya Reddy,CIVIL,4,A,Surveying,2026-03-24,1,Present
STU0104,Ramya Reddy,CIVIL,4,A,Geotechnical Engg,2026-03-10,2,Present
STU0104,Ramya Reddy,CIVIL,4,A,Geotechnical Engg,2026-03-05,6,Absent
STU0104,Ramya Reddy,CIVIL,4,A,Geotechnical Engg,2026-02-04,4,On Duty
STU0104,Ramya Reddy,CIVIL,4,A,Surveying,2026-02-23,7,Present
STU0104,Ramya Reddy,CIVIL,4,A,Structural Analysis,2026-03-26,1,Absent
STU0104,Ramya Reddy,CIVIL,4,A,Geotechnical Engg,2026-02-04,4,Present
STU0104,Ramya Reddy,CIVIL,4,A,Surveying,2026-05-22,1,Present
STU0104,Ramya Reddy,CIVIL,4,A,Structural Analysis,2026-06-30,4,Present
STU0104,Ramya Reddy,CIVIL,4,A,Geotechnical Engg,2026-02-21,3,Present
STU0104,Ramya Reddy,CIVIL,4,A,Surveying,2026-02-23,6,Present
STU0104,Ramya Reddy,CIVIL,4,A,Geotechnical Engg,2026-03-01,6,Present
STU0105,Karthik Sundaram,CSE,4,C,DBMS,2026-05-08,-1,Present
STU0105,Karthik Sundaram,CSE,4,C,Operating Systems,2026-03-16,2,Present
STU0105,Karthik Sundaram,CSE,4,C,DBMS,2026-06-04,5,Present
STU0105,Karthik Sundaram,CSE,4,C,Data Structures,2026-05-19,-1,Present
STU0105,Karthik Sundaram,CSE,4,C,Data Structures,2026-06-06,1,Present
STU0105,Karthik Sundaram,CSE,4,C,Operating Systems,2026-03-18,4,Present
STU0105,Karthik Sundaram,CSE,4,C,Operating Systems,2026-01-30,6,Late
STU0105,Karthik Sundaram,CSE,4,C,Computer Networks,2026-02-23,2,Present
STU0105,Karthik Sundaram,CSE,4,C,Data Structures,2026-03-21,6,Present
STU0105,Karthik Sundaram,CSE,4,C,DBMS,2026-03-04,8,Present
STU0105,Karthik Sundaram,CSE,4,C,Computer Networks,2026-04-07,8,Late
STU0105,Karthik Sundaram,CSE,4,C,Computer Networks,2026-02-19,7,Absent
STU0105,Karthik Sundaram,CSE,4,C,Operating Systems,2026-03-23,4,Late
STU0106,Deepa Raj,CSE,4,A,Operating Systems,2026-01-08,5,Unknown
STU0106,Deepa Raj,CSE,4,A,Data Structures,2026-05-21,3,Present
STU0106,Deepa Raj,CSE,4,A,Computer Networks,2026-02-06,7,Present
STU0106,Deepa Raj,CSE,4,A,Operating Systems,2026-03-16,7,Present
STU0107,Karthik Venkatesan,MECH,4,C,Machine Design,2026-01-16,1,Present
STU0107,Karthik Venkatesan,MECH,4,C,Machine Design,2026-01-18,8,Present
STU0107,Karthik Venkatesan,MECH,4,C,Machine Design,2026-05-26,6,Present
STU0107,Karthik Venkatesan,MECH,4,C,Machine Design,2026-03-20,5,Present
STU0107,Karthik Venkatesan,MECH,4,C,Machine Design,2026-02-06,4,Present
STU0108,Shalini Murugan,ECE,4,C,Signals & Systems,2026-06-17,8,Absent
STU0108,Shalini Murugan,ECE,4,C,Signals & Systems,2026-05-10,5,Present
STU0108,Shalini Murugan,ECE,4,C,Digital Electronics,2026-01-31,3,Absent
STU0108,Shalini Murugan,ECE,4,C,VLSI Design,2026-01-08,5,Present
STU0108,Shalini Murugan,ECE,4,C,VLSI Design,2026-05-31,2,Present
STU0108,Shalini Murugan,ECE,4,C,VLSI Design,2026-03-18,3,Present
STU0108,Shalini Murugan,ECE,4,C,VLSI Design,2026-05-05,8,Absent
STU0108,Shalini Murugan,ECE,4,C,VLSI Design,2026-05-07,8,Present
STU0109,Sanjay Balan,EEE,1,A,Electrical Machines,2026-04-27,3,Present
STU0109,Sanjay Balan,EEE,1,A,Control Systems,2026-04-02,-1,Absent
STU0109,Sanjay Balan,EEE,1,A,Power Systems,2026-02-21,6,Present
STU0109,Sanjay Balan,EEE,1,A,Electrical Machines,2026-01-18,3,Present
STU0109,Sanjay Balan,EEE,1,A,Power Systems,2026-03-10,3,Absent
STU0109,Sanjay Balan,EEE,1,A,Control Systems,2026-05-07,6,Present
STU0109,Sanjay Balan,EEE,1,A,Control Systems,2026-02-03,6,Unknown
STU0109,Sanjay Balan,EEE,1,A,Electrical Machines,2026-01-21,5,Absent
STU0110,Meena Sekar,EEE,4,B,Control Systems,2026-04-17,2,Absent
STU0110,Meena Sekar,EEE,4,B,Control Systems,2026-05-10,6,Present
STU0110,Meena Sekar,EEE,4,B,Control Systems,2026-01-23,2,Present
STU0110,Meena Sekar,EEE,4,B,Power Systems,2026-06-01,2,Present
STU0110,Meena Sekar,EEE,4,B,Power Systems,2026-06-15,4,Absent
STU0110,Meena Sekar,EEE,4,B,Control Systems,2026-06-29,7,Present
STU0110,Meena Sekar,EEE,4,B,Electrical Machines,2026-01-18,3,Absent
STU0110,Meena Sekar,EEE,4,B,Electrical Machines,2026-02-12,5,Absent
STU0111,Swathi Pillai,ECE,1,B,Digital Electronics,2026-02-12,1,Present
STU0111,Swathi Pillai,ECE,1,B,Signals & Systems,2026-05-29,4,Present
STU0111,Swathi Pillai,ECE,1,B,Signals & Systems,2026-03-23,1,Present
STU0111,Swathi Pillai,ECE,1,B,Digital Electronics,2026-01-26,8,Present
STU0111,Swathi Pillai,ECE,1,B,Digital Electronics,2026-03-09,3,Absent
STU0111,Swathi Pillai,ECE,1,B,VLSI Design,2026-02-04,4,Present
STU0111,Swathi Pillai,ECE,1,B,Digital Electronics,2026-05-27,3,Present
STU0111,Swathi Pillai,ECE,1,B,VLSI Design,2026-04-21,-1,Absent
STU0111,Swathi Pillai,ECE,1,B,VLSI Design,2026-06-09,4,Present
STU0111,Swathi Pillai,ECE,1,B,VLSI Design,2026-06-06,6,On Duty
STU0111,Swathi Pillai,ECE,1,B,Signals & Systems,2026-06-12,4,Present
STU0111,Swathi Pillai,ECE,1,B,VLSI Design,2026-03-03,3,Present
STU0111,Swathi Pillai,ECE,1,B,Signals & Systems,2026-05-18,3,Present
STU0112,Karthik Venkatesan,CIVIL,3,C,Structural Analysis,2026-04-12,4,Present
STU0112,Karthik Venkatesan,CIVIL,3,C,Surveying,2026-04-30,7,Present
STU0112,Karthik Venkatesan,CIVIL,3,C,Structural Analysis,2026-04-28,3,Present
STU0112,Karthik Venkatesan,CIVIL,3,C,Structural Analysis,2026-03-22,7,On Duty
STU0112,Karthik Venkatesan,CIVIL,3,C,Structural Analysis,2026-06-04,2,Present
STU0112,Karthik Venkatesan,CIVIL,3,C,Surveying,2026-04-24,8,Absent
STU0112,Karthik Venkatesan,CIVIL,3,C,Structural Analysis,2026-03-24,1,Present
STU0113,Vikram Iyer,IT,2,C,Software Engineering,2026-05-30,-1,Absent
STU0113,Vikram Iyer,IT,2,C,Cloud Computing,2026-06-12,1,Late
STU0113,Vikram Iyer,IT,2,C,Software Engineering,2026-01-20,4,Present
STU0113,Vikram Iyer,IT,2,C,Software Engineering,2026-06-10,4,Late
STU0113,Vikram Iyer,IT,2,C,Cloud Computing,2026-01-30,1,Present
STU0114,Ganesh Nair,CSE,4,C,Data Structures,2026-02-27,4,Unknown
STU0114,Ganesh Nair,CSE,4,C,Computer Networks,2026-06-14,4,Present
STU0114,Ganesh Nair,CSE,4,C,Computer Networks,2026-02-28,1,Present
STU0114,Ganesh Nair,CSE,4,C,Operating Systems,2026-03-13,3,Absent
STU0114,Ganesh Nair,CSE,4,C,DBMS,2026-06-23,6,Present
STU0114,Ganesh Nair,CSE,4,C,DBMS,2026-01-25,5,Present
STU0114,Ganesh Nair,CSE,4,C,Data Structures,2026-02-14,-1,Present
STU0114,Ganesh Nair,CSE,4,C,Operating Systems,2026-03-07,7,Absent
STU0114,Ganesh Nair,CSE,4,C,Computer Networks,2026-02-18,6,Absent
STU0114,Ganesh Nair,CSE,4,C,Data Structures,2026-05-26,4,Absent
STU0114,Ganesh Nair,CSE,4,C,Data Structures,2026-01-24,5,Present
STU0114,Ganesh Nair,CSE,4,C,Operating Systems,2026-02-14,3,Absent
STU0114,Ganesh Nair,CSE,4,C,DBMS,2026-01-05,1,Present
STU0114,Ganesh Nair,CSE,4,C,Data Structures,2026-04-19,-1,Present
STU0115,Meena Murugan,CIVIL,2,C,Structural Analysis,2026-04-30,1,Present
STU0115,Meena Murugan,CIVIL,2,C,Surveying,2026-06-30,4,Absent
STU0115,Meena Murugan,CIVIL,2,C,Surveying,2026-06-06,6,Late
STU0115,Meena Murugan,CIVIL,2,C,Surveying,2026-05-05,6,Present
STU0115,Meena Murugan,CIVIL,2,C,Geotechnical Engg,2026-03-20,6,Present
STU0115,Meena Murugan,CIVIL,2,C,Structural Analysis,2026-01-13,6,Present
STU0116,Ganesh Venkatesan,MECH,3,C,Machine Design,2026-03-05,3,Late
STU0116,Ganesh Venkatesan,MECH,3,C,Machine Design,2026-03-19,2,Late
STU0116,Ganesh Venkatesan,MECH,3,C,Thermodynamics,2026-03-18,8,Unknown
STU0116,Ganesh Venkatesan,MECH,3,C,Thermodynamics,2026-05-01,6,Present
STU0116,Ganesh Venkatesan,MECH,3,C,Machine Design,2026-01-23,4,Present
STU0117,Divya Sekar,MECH,1,A,Fluid Mechanics,2026-06-29,8,Present
STU0117,Divya Sekar,MECH,1,A,Machine Design,2026-03-05,7,Absent
STU0117,Divya Sekar,MECH,1,A,Machine Design,2026-03-13,4,Unknown
STU0117,Divya Sekar,MECH,1,A,Fluid Mechanics,2026-06-14,3,Present
STU0117,Divya Sekar,MECH,1,A,Fluid Mechanics,2026-06-04,2,Present
STU0117,Divya Sekar,MECH,1,A,Machine Design,2026-06-23,2,Present
STU0117,Divya Sekar,MECH,1,A,Fluid Mechanics,2026-02-24,6,Present
STU0117,Divya Sekar,MECH,1,A,Fluid Mechanics,2026-04-23,-1,Unknown
STU0117,Divya Sekar,MECH,1,A,Fluid Mechanics,2026-02-03,1,Present
STU0117,Divya Sekar,MECH,1,A,Fluid Mechanics,2026-05-24,3,Present
STU0117,Divya Sekar,MECH,1,A,Machine Design,2026-03-03,8,Present
STU0118,Kavya Rao,CIVIL,1,C,Geotechnical Engg,2026-06-19,6,Present
STU0118,Kavya Rao,CIVIL,1,C,Structural Analysis,2026-02-12,1,Present
STU0118,Kavya Rao,CIVIL,1,C,Surveying,2026-03-14,2,Present
STU0118,Kavya Rao,CIVIL,1,C,Geotechnical Engg,2026-02-10,6,Unknown
STU0118,Kavya Rao,CIVIL,1,C,Geotechnical Engg,2026-01-23,3,Absent
STU0118,Kavya Rao,CIVIL,1,C,Geotechnical Engg,2026-01-20,4,Absent
STU0118,Kavya Rao,CIVIL,1,C,Geotechnical Engg,2026-02-16,5,Late
STU0118,Kavya Rao,CIVIL,1,C,Unknown,2026-03-24,6,Late
STU0118,Kavya Rao,CIVIL,1,C,Structural Analysis,2026-06-06,4,Late
STU0118,Kavya Rao,CIVIL,1,C,Geotechnical Engg,2026-05-30,1,Present
STU0118,Kavya Rao,CIVIL,1,C,Surveying,2026-03-19,8,Present
STU0119,Anu Rao,EEE,4,C,Electrical Machines,2026-04-27,1,Present
STU0119,Anu Rao,EEE,4,C,Electrical Machines,2026-02-05,1,Present
STU0119,Anu Rao,EEE,4,C,Electrical Machines,2026-05-04,3,Unknown
STU0119,Anu Rao,EEE,4,C,Control Systems,2026-06-30,5,Absent
STU0120,Karthik Venkatesan,IT,3,B,Cloud Computing,2026-03-23,6,Present
STU0120,Karthik Venkatesan,IT,3,B,Cloud Computing,2026-04-18,6,Unknown
STU0120,Karthik Venkatesan,IT,3,B,Cloud Computing,2026-03-15,2,Absent
STU0120,Karthik Venkatesan,IT,3,B,Cloud Computing,2026-05-13,4,Present
STU0120,Karthik Venkatesan,IT,3,B,Web Technology,2026-05-23,4,Present
STU0120,Karthik Venkatesan,IT,3,B,Web Technology,2026-05-11,4,Present
STU0120,Karthik Venkatesan,IT,3,B,Web Technology,2026-04-27,4,Present
STU0120,Karthik Venkatesan,IT,3,B,Cloud Computing,2026-01-25,4,Present
STU0120,Karthik Venkatesan,IT,3,B,Unknown,2026-06-07,6,Unknown
STU0120,Karthik Venkatesan,IT,3,B,Cloud Computing,2026-01-15,6,Present
